id_cel,label,area,compacidade,excentricidade
8329,HSIL,28789,0.0249,0.61
8330,HSIL,22207,0.0225,1.09
8331,HSIL,25672,0.013,0.84
8332,HSIL,27496,0.0094,0.69
8333,HSIL,37816,0.0364,2.1
8334,HSIL,37416,0.0447,2.24
8335,HSIL,31018,0.0175,0.58
8336,HSIL,25940,0.0157,0.63
8337,HSIL,28773,0.014,1.07
8338,HSIL,22736,0.0313,2.01
8339,HSIL,19617,0.0356,1.64
8340,HSIL,5857,0.0161,1.77
8341,HSIL,1298,0.0658,1.39
8342,HSIL,11815,0.0249,1.33
8343,HSIL,21861,0.0173,1.36
8344,HSIL,26695,0.0283,1.79
8345,HSIL,27308,0.0204,0.54
8346,HSIL,36247,0.0331,0.76
8347,HSIL,18118,0.0231,2.0
8348,HSIL,12582,0.0105,1.87
8349,HSIL,1990,0.0309,1.47
8350,HSIL,15609,0.0213,1.05
8351,HSIL,6558,0.02,0.97
8352,HSIL,20493,0.0125,0.97
8353,HSIL,1879,0.0298,1.19
8354,HSIL,22758,0.0058,0.59
8355,HSIL,14330,0.0052,0.63
8356,HSIL,13834,0.0179,1.23
8357,HSIL,28116,0.0136,0.32
8358,HSIL,22198,0.0125,0.73
8359,HSIL,18388,0.0109,1.39
8360,HSIL,7111,0.0271,1.36
8361,HSIL,20109,0.0164,0.56
8362,HSIL,17560,0.013,0.93
8363,HSIL,11154,0.009,1.19
8364,HSIL,6619,0.0152,1.12
8365,HSIL,11804,0.0065,0.66
8366,HSIL,21846,0.0424,1.35
8367,HSIL,19986,0.0077,0.97
8368,HSIL,19390,0.0125,1.0
8369,HSIL,32951,0.0144,0.35
8370,HSIL,16826,0.0108,0.69
8371,HSIL,13973,0.0138,0.84
8372,HSIL,27600,0.0109,0.1
8373,HSIL,8015,0.0219,1.2
8374,HSIL,8310,0.0191,1.4
8375,HSIL,23854,0.0143,0.85
8376,HSIL,31451,0.0121,0.57
8377,HSIL,32121,0.0104,0.26
8378,HSIL,26721,0.0075,0.57
8379,HSIL,20796,0.0214,1.6
8380,HSIL,3843,0.0114,1.35
8381,HSIL,25889,0.0109,0.3
8382,HSIL,24943,0.0058,0.47
8383,HSIL,37404,0.036,0.44
8384,HSIL,28664,0.0233,0.57
8385,HSIL,7125,0.0384,0.93
8386,HSIL,20350,0.0074,0.73
8387,HSIL,10002,0.0078,0.65
8388,HSIL,5090,0.0094,0.86
8389,HSIL,11359,0.0226,0.6
8393,HSIL,21573,0.0088,0.69
8394,HSIL,5851,0.0164,0.28
8395,HSIL,20840,0.013,0.73
8396,HSIL,24889,0.0126,0.65
8397,HSIL,4153,0.0336,1.55
8398,HSIL,24073,0.0055,0.62
8399,HSIL,26441,0.0097,0.54
8400,HSIL,15811,0.0149,0.95
8401,HSIL,28959,0.0161,0.82
8402,HSIL,24603,0.0167,1.14
8403,HSIL,27122,0.0198,1.24
8404,HSIL,25003,0.0053,0.26
8405,HSIL,28115,0.0117,0.8
8406,HSIL,19120,0.015,1.18
8407,HSIL,28777,0.0101,0.28
8408,HSIL,16359,0.0169,1.8
8409,HSIL,22556,0.0189,0.96
8410,HSIL,21671,0.0099,0.81
8411,HSIL,13939,0.031,0.98
8412,HSIL,24361,0.0071,0.42
8413,HSIL,12260,0.0208,0.92
8414,HSIL,1333,0.0713,0.54
8415,HSIL,2399,0.0253,2.7
8416,HSIL,19458,0.0105,1.35
8417,HSIL,2820,0.0144,0.6
8418,HSIL,8288,0.0139,0.91
8419,HSIL,21519,0.0085,0.75
8420,HSIL,15316,0.0108,1.06
8421,HSIL,29855,0.0095,0.74
8422,HSIL,25911,0.0118,0.8
8423,HSIL,7754,0.0089,1.1
8424,HSIL,25531,0.0076,0.69
8425,HSIL,22757,0.0059,0.6
8426,HSIL,20557,0.0059,0.32
8427,HSIL,3989,0.0196,1.61
8428,HSIL,22021,0.0085,1.04
8429,HSIL,24974,0.0189,0.85
8430,HSIL,33100,0.0386,0.79
8431,HSIL,20231,0.0133,0.84
8432,HSIL,27670,0.0168,0.4
8433,HSIL,34891,0.03,0.63
8434,HSIL,26403,0.0163,1.63
8435,HSIL,30099,0.0181,0.35
8436,HSIL,34621,0.0197,0.3
8437,HSIL,32824,0.0182,0.42
8438,HSIL,32817,0.0182,0.58
8439,HSIL,35431,0.03,0.2
8440,HSIL,28539,0.0376,2.89
8441,HSIL,24929,0.043,6.09
8442,HSIL,20215,0.0226,1.51
8443,HSIL,20409,0.0157,1.22
8444,HSIL,26960,0.0244,1.34
8445,HSIL,29405,0.0209,1.2
8446,HSIL,27195,0.0196,0.85
8450,HSIL,11209,0.0243,1.47
8451,HSIL,15694,0.0241,3.03
8452,HSIL,22643,0.0124,0.26
8453,HSIL,24248,0.0283,0.58
8454,HSIL,20084,0.0185,1.12
8455,HSIL,8173,0.0193,1.56
8456,HSIL,36034,0.0423,0.56
8457,HSIL,26869,0.0302,0.85
8458,HSIL,18186,0.0186,1.59
8459,HSIL,18550,0.0148,1.02
8460,HSIL,8497,0.0203,1.66
8461,HSIL,16366,0.0099,0.49
8462,HSIL,1436,0.0588,1.02
8463,HSIL,20510,0.0301,1.52
8464,HSIL,26813,0.0341,1.17
8465,HSIL,28713,0.0193,1.08
8466,HSIL,29805,0.0181,0.57
8467,HSIL,35961,0.0432,0.65
8468,HSIL,30408,0.0227,0.69
8469,HSIL,21345,0.0475,1.12
8470,HSIL,9482,0.0289,0.87
8471,HSIL,19905,0.0106,0.62
8472,HSIL,21324,0.0135,1.46
8473,HSIL,22053,0.0166,0.8
8474,HSIL,24942,0.0137,0.49
8475,HSIL,32951,0.0203,0.71
8476,HSIL,19283,0.0179,1.11
8477,HSIL,27150,0.0112,0.5
8478,HSIL,24510,0.0103,0.51
8479,HSIL,17928,0.0101,0.79
8480,HSIL,5836,0.0198,1.57
8481,HSIL,23377,0.0192,0.61
8482,HSIL,20851,0.022,0.94
8483,HSIL,34666,0.0328,0.65
8484,HSIL,25145,0.0276,0.89
8485,HSIL,12308,0.0356,1.32
8486,HSIL,11514,0.0141,1.08
8487,HSIL,14150,0.0208,0.96
8488,HSIL,22018,0.0094,0.63
8493,HSIL,12371,0.0233,1.3
8502,HSIL,8194,0.0106,0.71
8503,HSIL,10386,0.0156,0.62
8504,HSIL,19605,0.0279,1.24
8505,HSIL,1575,0.0309,1.27
8506,HSIL,21444,0.0238,1.54
8507,HSIL,23963,0.0467,3.59
8508,HSIL,19282,0.0223,2.14
8509,HSIL,5949,0.0321,1.01
8510,HSIL,18970,0.0452,1.45
8511,HSIL,29667,0.0212,0.55
8512,HSIL,23187,0.0386,1.24
8513,HSIL,20080,0.0301,2.53
8514,HSIL,21647,0.0331,0.73
8515,HSIL,19585,0.0399,1.58
8516,HSIL,24136,0.0491,0.47
8517,HSIL,21401,0.0302,0.83
8518,HSIL,18653,0.0395,0.44
8519,HSIL,12647,0.0206,1.11
8520,HSIL,21813,0.0367,1.03
8521,HSIL,23426,0.0281,0.78
8522,HSIL,20789,0.0114,0.66
8523,HSIL,18403,0.0164,1.1
8524,HSIL,28493,0.0146,0.62
8525,HSIL,27514,0.015,0.91
8526,HSIL,28953,0.0228,9.97
8527,HSIL,19399,0.0074,0.62
8528,HSIL,24631,0.0125,0.94
8529,HSIL,28022,0.0143,0.61
8530,HSIL,4274,0.0239,1.96
8531,HSIL,16006,0.0099,1.11
8532,HSIL,18252,0.0121,1.13
8533,HSIL,18961,0.0164,0.97
8534,HSIL,20404,0.0373,1.93
8535,HSIL,27079,0.0199,1.34
8536,HSIL,23938,0.0097,0.75
8537,HSIL,32633,0.0213,0.9
8538,HSIL,20822,0.0143,1.16
8539,HSIL,1047,0.0588,1.97
8540,HSIL,13178,0.011,0.56
8541,HSIL,11859,0.0139,0.98
8542,HSIL,8767,0.0151,0.67
8543,HSIL,27903,0.0077,0.73
8544,HSIL,26027,0.0187,0.91
8545,HSIL,30465,0.0192,0.6
8546,HSIL,37298,0.0344,0.68
8547,HSIL,31263,0.0193,1.1
8548,HSIL,26356,0.019,0.89
8549,HSIL,10488,0.0327,0.35
8550,HSIL,18050,0.0222,1.13
8551,HSIL,14470,0.0161,1.21
8552,HSIL,912,0.0643,1.57
8553,HSIL,7070,0.0229,0.63
8554,HSIL,8005,0.025,0.96
8555,HSIL,8747,0.0218,1.2
8556,HSIL,10916,0.0428,0.49
8557,HSIL,816,0.0688,1.14
8558,HSIL,707,0.0714,0.88
8559,HSIL,1123,0.0709,0.82
8560,HSIL,2201,0.0392,0.99
8561,HSIL,1109,0.0703,1.07
8562,HSIL,1073,0.0721,0.82
8563,HSIL,21963,0.0145,1.05
8564,HSIL,19270,0.0084,1.05
8565,HSIL,18577,0.0112,1.07
8566,HSIL,22621,0.0145,0.97
8567,HSIL,21208,0.0203,1.59
8568,HSIL,19828,0.0163,0.77
8569,HSIL,17441,0.0106,1.59
8570,HSIL,950,0.0713,0.63
8571,HSIL,1271,0.0714,0.55
8572,HSIL,622,0.0723,1.1
8573,HSIL,19820,0.0112,1.18
8574,HSIL,21715,0.0221,1.83
8575,HSIL,17785,0.0176,1.69
8576,HSIL,22291,0.0138,0.79
8577,HSIL,18929,0.0269,1.38
8578,HSIL,22125,0.0196,0.82
8579,HSIL,17303,0.0116,0.7
8580,HSIL,15237,0.0134,0.99
8581,HSIL,17380,0.0128,1.47
8582,HSIL,22305,0.0154,1.21
8583,HSIL,27682,0.0133,0.84
8584,HSIL,23445,0.0162,0.85
8585,HSIL,1029,0.0739,0.58
8586,HSIL,21213,0.0312,2.53
8587,HSIL,24816,0.0294,2.48
8588,HSIL,22899,0.0162,0.76
8589,HSIL,1883,0.0398,0.87
8590,HSIL,1970,0.0406,0.85
8591,HSIL,15235,0.0192,0.97
8592,HSIL,19523,0.0265,1.59
8593,HSIL,18081,0.0119,1.05
8594,HSIL,28529,0.0105,0.4
8595,HSIL,15810,0.0185,1.75
8596,HSIL,16690,0.0131,0.89
8597,HSIL,18828,0.0112,1.1
8598,HSIL,23318,0.0155,0.75
8599,HSIL,32427,0.0194,0.66
8600,HSIL,16645,0.019,1.09
8601,HSIL,19434,0.0156,0.52
8602,HSIL,1018,0.0579,1.76
8603,HSIL,19971,0.0341,1.93
8604,HSIL,21249,0.0195,1.56
8605,HSIL,16213,0.0163,1.7
8606,HSIL,15134,0.0141,1.26
8607,HSIL,18860,0.0164,1.44
8608,HSIL,15342,0.0158,0.66
8609,HSIL,1570,0.0694,0.69
8610,HSIL,25536,0.0277,1.57
8611,HSIL,20194,0.0206,1.62
8612,HSIL,38815,0.0435,1.8
8613,HSIL,37159,0.035,0.73
8614,HSIL,35357,0.0251,0.81
8616,HSIL,35268,0.0198,0.71
8617,HSIL,37545,0.0295,0.99
8618,HSIL,38225,0.0454,1.61
8619,HSIL,38678,0.0396,0.66
8620,HSIL,34652,0.017,0.65
8621,HSIL,33015,0.0316,0.95
8622,HSIL,33084,0.0168,0.39
8623,HSIL,28782,0.02,1.17
8624,HSIL,6806,0.0192,1.74
8625,HSIL,22406,0.0285,0.57
8626,HSIL,18149,0.0269,1.35
8627,HSIL,17637,0.03,1.3
8628,HSIL,10781,0.0316,0.96
8629,HSIL,7897,0.0179,1.51
8630,HSIL,9626,0.0202,1.48
8631,HSIL,1744,0.0701,0.44
8632,HSIL,4527,0.0256,1.14
8633,HSIL,15822,0.015,0.46
8634,HSIL,26129,0.0138,0.66
8635,HSIL,19695,0.0147,1.19
8636,HSIL,20186,0.0098,0.76
8637,HSIL,22910,0.0161,0.71
8638,HSIL,15424,0.028,1.49
8639,HSIL,19017,0.0182,1.12
8640,HSIL,19029,0.0105,1.03
8641,HSIL,19883,0.0183,1.62
8642,HSIL,18044,0.0227,1.69
8643,HSIL,12768,0.0207,1.48
8651,HSIL,9770,0.0154,1.07
8652,HSIL,23163,0.0146,0.89
8653,HSIL,8849,0.0204,1.36
8657,HSIL,5628,0.0178,1.14
8658,HSIL,17463,0.0226,2.05
8659,HSIL,18539,0.0158,1.52
8660,HSIL,18387,0.0269,1.76
8661,HSIL,18329,0.0149,1.34
8662,HSIL,24488,0.013,0.54
8663,HSIL,20836,0.0148,0.87
8664,HSIL,21148,0.0157,1.8
8665,HSIL,19969,0.0231,1.69
8666,HSIL,20708,0.027,2.02
8667,HSIL,28217,0.0275,0.76
8668,HSIL,18295,0.0193,1.22
8669,HSIL,19362,0.0216,1.42
8670,HSIL,18668,0.025,1.54
8671,HSIL,842,0.0693,0.61
8672,HSIL,1201,0.0605,1.77
8673,HSIL,1400,0.0392,1.04
8674,HSIL,6220,0.0221,1.96
8675,HSIL,7135,0.0187,1.7
8676,HSIL,10306,0.0135,0.91
8677,HSIL,15760,0.0113,1.4
8678,HSIL,16463,0.0109,1.59
8679,HSIL,21690,0.0107,1.33
8680,HSIL,12547,0.0172,1.78
8681,HSIL,18058,0.0321,1.29
8682,HSIL,25089,0.0203,2.17
8683,HSIL,20595,0.0287,6.8
8684,HSIL,27416,0.0315,3.55
8685,HSIL,27128,0.0311,0.87
8686,HSIL,21303,0.0186,1.01
8687,HSIL,691,0.0652,1.55
8688,HSIL,26970,0.033,1.32
8689,HSIL,25246,0.0279,1.74
8690,HSIL,17321,0.0207,1.59
8691,HSIL,25952,0.0185,1.27
8692,HSIL,25827,0.0258,0.58
8693,HSIL,18786,0.0249,0.89
8694,HSIL,17203,0.0058,0.84
8695,HSIL,24369,0.0136,0.81
8696,HSIL,29260,0.0202,0.75
8697,HSIL,13759,0.0184,0.59
8698,HSIL,16905,0.0183,0.71
8699,HSIL,644,0.0564,2.23
8700,HSIL,20946,0.0162,0.55
8701,HSIL,25736,0.0202,1.24
8702,HSIL,17277,0.0218,0.69
8703,HSIL,1735,0.072,0.33
8704,HSIL,760,0.0738,0.22
8705,HSIL,654,0.0719,0.88
8706,HSIL,23412,0.0231,0.81
8707,HSIL,21843,0.0225,0.93
8708,HSIL,22975,0.0265,0.49
8709,HSIL,905,0.0732,0.76
8710,HSIL,13381,0.0408,1.04
8711,HSIL,18271,0.0222,0.62
8712,HSIL,14366,0.032,0.86
8713,HSIL,28103,0.0135,0.99
8714,HSIL,27161,0.0273,2.09
8715,HSIL,24124,0.0387,1.98
8716,HSIL,21707,0.0297,2.17
8717,HSIL,25433,0.0232,1.14
8718,HSIL,8972,0.0144,0.96
8719,HSIL,8762,0.0113,0.37
8720,HSIL,1974,0.0557,0.93
8721,HSIL,1991,0.057,0.88
8722,HSIL,1112,0.062,1.22
8723,HSIL,1594,0.0697,0.62
8724,HSIL,13272,0.0177,0.94
8725,HSIL,17542,0.023,0.37
8726,HSIL,26163,0.0357,0.99
8727,HSIL,15510,0.0128,1.58
8728,HSIL,14613,0.0192,0.97
8729,HSIL,20111,0.0259,0.86
8730,HSIL,28843,0.0314,1.52
8731,HSIL,23516,0.0276,1.0
8732,HSIL,35062,0.0194,0.66
8733,HSIL,37058,0.0356,1.1
8734,HSIL,36297,0.0402,0.45
8735,HSIL,32489,0.0181,0.42
8736,HSIL,28692,0.0128,0.89
8737,HSIL,35770,0.0225,0.78
8738,HSIL,33564,0.0355,0.94
8739,HSIL,29950,0.0189,0.37
8740,HSIL,18772,0.016,1.57
8741,HSIL,12967,0.0086,1.68
8742,HSIL,24616,0.0243,1.23
8743,HSIL,11594,0.0181,2.7
8744,HSIL,1098,0.0698,0.87
8745,HSIL,17008,0.0203,1.12
8746,HSIL,2752,0.0171,2.93
8747,HSIL,3088,0.0132,5.05
8748,HSIL,32668,0.0157,0.2
8749,HSIL,27333,0.0429,1.8
8750,HSIL,35410,0.034,0.46
8751,HSIL,32643,0.0395,0.4
8752,HSIL,35734,0.0187,0.54
8753,HSIL,35374,0.0209,0.71
8754,HSIL,24659,0.0429,3.4
8755,HSIL,36214,0.0222,0.89
8756,HSIL,35523,0.0193,0.87
8757,HSIL,38693,0.0531,1.68
8758,HSIL,32487,0.0525,1.54
8759,HSIL,31994,0.0227,0.93
8760,HSIL,32424,0.0176,0.65
8761,HSIL,13353,0.0192,0.92
8762,HSIL,17106,0.017,0.5
8763,HSIL,8496,0.0185,1.32
8764,HSIL,13454,0.0154,1.79
8765,HSIL,9372,0.0179,0.91
8766,HSIL,7547,0.0212,2.29
8767,HSIL,9168,0.023,2.34
8768,HSIL,5047,0.0269,1.65
8786,HSIL,861,0.0516,1.74
8789,HSIL,2362,0.0674,0.79
8793,HSIL,35315,0.023,0.28
8794,HSIL,2275,0.0404,1.32
8795,HSIL,17095,0.0131,0.86
8796,HSIL,9365,0.0283,1.52
8797,HSIL,11202,0.0198,1.21
8798,HSIL,1980,0.032,1.16
8799,HSIL,24258,0.018,0.62
8800,HSIL,35175,0.0162,0.66
8801,HSIL,30935,0.0139,0.3
8802,HSIL,27785,0.026,0.75
8803,HSIL,30821,0.0295,1.04
8804,HSIL,13285,0.0161,0.6
8805,HSIL,28362,0.0129,0.74
8806,HSIL,35447,0.0308,1.35
8807,HSIL,26803,0.0142,0.77
8808,HSIL,29725,0.0091,0.58
8809,HSIL,36002,0.0221,0.71
8810,HSIL,23532,0.0148,0.79
8811,HSIL,16057,0.0079,0.96
8812,HSIL,8715,0.0186,1.15
8813,HSIL,25399,0.0136,1.79
8814,HSIL,30077,0.0099,0.81
8815,HSIL,32197,0.0146,0.86
8816,HSIL,30898,0.0068,0.32
8817,HSIL,4419,0.0325,1.6
8818,HSIL,16143,0.0079,1.1
8819,HSIL,32919,0.018,0.83
8820,HSIL,11356,0.0257,0.57
8821,HSIL,32714,0.0185,0.66
8822,HSIL,32364,0.02,0.76
8823,HSIL,34826,0.0193,0.86
8824,HSIL,24358,0.0127,0.9
8825,HSIL,34481,0.0216,0.88
8826,HSIL,19282,0.0157,1.17
8827,HSIL,27637,0.0108,0.71
8828,HSIL,10167,0.0122,1.54
8829,HSIL,2231,0.0235,1.68
8830,HSIL,12914,0.0118,1.5
8831,HSIL,19211,0.0125,1.21
8832,HSIL,34481,0.0216,0.88
8833,HSIL,18599,0.0124,1.25
8834,HSIL,7217,0.0177,2.16
8835,HSIL,16822,0.0098,0.94
8836,HSIL,17506,0.0155,2.13
8837,HSIL,25043,0.0133,0.74
8838,HSIL,27802,0.0162,0.48
8839,HSIL,26838,0.0129,0.62
8840,HSIL,11509,0.0169,1.54
8841,HSIL,26255,0.0162,0.48
8842,HSIL,25820,0.0154,0.46
8843,HSIL,21515,0.0112,0.97
8844,HSIL,29631,0.0247,0.93
8845,HSIL,3087,0.0337,1.91
8846,HSIL,17596,0.0088,0.77
8847,HSIL,34974,0.0217,0.77
8848,HSIL,20347,0.0127,0.68
8849,HSIL,23706,0.0096,0.72
8850,HSIL,12413,0.0169,0.97
8851,HSIL,17104,0.0301,0.91
8852,HSIL,22149,0.0172,1.0
8853,HSIL,34037,0.0253,0.73
8854,HSIL,36336,0.017,0.3
8855,HSIL,12662,0.0129,0.32
8858,HSIL,17677,0.0178,1.3
8859,HSIL,19330,0.0064,0.44
8860,HSIL,25531,0.0259,1.1
8861,HSIL,22417,0.0381,1.42
8862,HSIL,17539,0.0238,0.61
8863,HSIL,16895,0.025,0.92
8864,HSIL,19464,0.0216,0.76
8865,HSIL,1850,0.0386,1.39
8883,HSIL,4583,0.0215,0.75
8884,HSIL,10388,0.0093,0.58
8886,HSIL,25325,0.0158,0.92
8887,HSIL,16383,0.0165,0.59
8888,HSIL,23958,0.021,1.44
8889,HSIL,17634,0.0137,1.61
8890,HSIL,24690,0.0146,0.77
8891,HSIL,22647,0.0105,1.09
8892,HSIL,15189,0.0113,1.0
8893,HSIL,23362,0.0179,1.28
8894,HSIL,24841,0.0099,0.65
8895,HSIL,12238,0.0216,1.71
8896,HSIL,19064,0.018,0.63
8897,HSIL,10993,0.027,0.97
8898,HSIL,3112,0.0417,1.85
8899,HSIL,2971,0.0451,1.84
8900,HSIL,15426,0.0147,0.97
8901,HSIL,6708,0.017,1.3
8902,HSIL,16696,0.0134,0.58
8903,HSIL,12284,0.0133,0.76
8904,HSIL,17338,0.0131,1.17
8905,HSIL,16418,0.0287,0.7
8906,HSIL,17731,0.0235,0.73
8907,HSIL,13146,0.0129,0.39
8908,HSIL,10932,0.028,0.53
8909,HSIL,24038,0.0148,1.15
8918,HSIL,3038,0.0393,0.64
8919,HSIL,26991,0.0538,1.37
8920,HSIL,16977,0.0149,0.75
8921,HSIL,23974,0.0129,0.39
8923,HSIL,1030,0.0664,1.19
8924,HSIL,698,0.0729,0.53
8925,HSIL,920,0.051,2.7
8926,HSIL,15376,0.0144,1.17
8927,HSIL,1245,0.0683,0.96
8928,HSIL,14792,0.014,0.89
8929,HSIL,17792,0.0152,1.16
8930,HSIL,16809,0.0155,1.05
8931,HSIL,18238,0.0155,1.19
8932,HSIL,20071,0.0167,0.93
8933,HSIL,15627,0.021,1.16
8934,HSIL,16340,0.0128,0.91
8935,HSIL,13842,0.0135,1.19
8936,HSIL,13146,0.0154,0.83
8937,HSIL,14054,0.019,0.68
8938,HSIL,14137,0.0195,0.57
8939,HSIL,12753,0.0179,0.37
8940,HSIL,9248,0.0118,0.26
8941,HSIL,2167,0.0512,1.22
8942,HSIL,15557,0.0201,0.91
8943,HSIL,22326,0.0149,1.02
8944,HSIL,17931,0.0109,0.79
8945,HSIL,15234,0.0341,2.5
8946,HSIL,19257,0.0142,1.1
8947,HSIL,1426,0.0675,1.08
8948,HSIL,1539,0.0676,1.28
8949,HSIL,1021,0.0719,0.79
8950,HSIL,2510,0.0376,0.33
8951,HSIL,1114,0.047,1.44
8952,HSIL,674,0.0565,2.28
8953,HSIL,14271,0.0122,0.75
8954,HSIL,8663,0.0108,0.53
8955,HSIL,17822,0.0206,1.78
8956,HSIL,11433,0.0267,1.52
8957,HSIL,4913,0.0183,0.79
8958,HSIL,21324,0.0081,0.64
8959,HSIL,1978,0.0553,0.82
8960,HSIL,24945,0.0128,1.03
8961,HSIL,14552,0.0246,0.71
8962,HSIL,16737,0.0213,1.21
8963,HSIL,22200,0.0284,0.81
8964,HSIL,26817,0.0265,1.07
8965,HSIL,21981,0.0231,1.38
8966,HSIL,26552,0.0208,0.88
8967,HSIL,19905,0.014,0.96
8968,HSIL,16921,0.0182,1.37
8969,HSIL,13902,0.0187,0.75
8970,HSIL,19262,0.0263,0.75
8971,HSIL,13951,0.0104,0.54
8972,HSIL,19903,0.0193,0.56
8973,HSIL,17837,0.0238,1.12
8974,HSIL,31199,0.0228,1.13
8975,HSIL,30465,0.0249,1.28
8976,HSIL,30009,0.0223,1.24
8977,HSIL,25825,0.0183,1.09
8978,HSIL,1401,0.0559,1.49
8979,HSIL,1183,0.0683,1.25
8980,HSIL,16059,0.0258,1.2
8981,HSIL,1258,0.063,1.09
8982,HSIL,22692,0.0238,1.14
8983,HSIL,26102,0.0346,0.91
8984,HSIL,23541,0.0248,0.84
8985,HSIL,22747,0.0224,0.96
8986,HSIL,25113,0.0184,1.24
8987,HSIL,31056,0.0291,1.33
8988,HSIL,30209,0.0284,1.01
8989,HSIL,34736,0.0295,1.08
8990,HSIL,30020,0.0258,1.16
8991,HSIL,23612,0.016,0.81
8992,HSIL,18868,0.0166,0.91
8993,HSIL,17723,0.0281,1.75
8994,HSIL,1568,0.0573,1.52
8995,HSIL,14226,0.02,0.89
8996,HSIL,11188,0.0178,0.3
8997,HSIL,1169,0.0625,1.67
8998,HSIL,19245,0.0257,1.06
8999,HSIL,27894,0.0326,1.02
9,HSIL,533,0.0431,1.5
9000,HSIL,19813,0.0224,1.18
9001,HSIL,27778,0.0351,1.15
9002,HSIL,35854,0.0348,1.01
9003,HSIL,33960,0.0228,0.33
9004,HSIL,39092,0.0541,0.74
9005,HSIL,16471,0.0296,1.12
9006,HSIL,22026,0.0216,0.57
9007,HSIL,21589,0.0222,1.36
9008,HSIL,29470,0.0248,0.91
9009,HSIL,4599,0.0338,1.25
9010,HSIL,16911,0.0139,0.54
9011,HSIL,6733,0.0302,1.68
9012,HSIL,12946,0.0297,3.05
9013,HSIL,19200,0.0195,0.76
9014,HSIL,25971,0.0208,0.63
9015,HSIL,24969,0.0294,1.15
9016,HSIL,34737,0.021,0.64
9017,HSIL,27685,0.0197,1.1
9018,HSIL,31337,0.0194,0.42
9019,HSIL,32838,0.0324,1.24
9020,HSIL,13332,0.0188,1.72
9021,HSIL,25214,0.0178,0.66
9022,HSIL,19192,0.0122,0.56
9023,HSIL,26978,0.0203,0.75
9024,HSIL,26361,0.0143,0.53
9025,HSIL,31270,0.0348,1.53
9026,HSIL,23525,0.0257,1.18
9027,HSIL,19501,0.0275,0.8
9028,HSIL,33723,0.0248,0.46
9029,HSIL,28246,0.027,1.13
9030,HSIL,16756,0.012,1.14
9031,HSIL,20555,0.0162,0.97
9032,HSIL,24863,0.0281,1.31
9033,HSIL,33591,0.0267,0.89
9034,HSIL,32351,0.0191,1.11
9035,HSIL,29379,0.0153,0.64
9036,HSIL,32559,0.0154,0.76
9037,HSIL,34720,0.0229,0.99
9038,HSIL,32940,0.012,0.59
9039,HSIL,24021,0.0062,0.32
9040,HSIL,1672,0.0699,0.89
9041,HSIL,26237,0.0108,0.47
9042,HSIL,14132,0.0282,0.93
9043,HSIL,32758,0.0152,0.54
9044,HSIL,27493,0.0186,0.39
9045,HSIL,15901,0.0131,0.46
9046,HSIL,29888,0.0134,1.04
9047,HSIL,2114,0.0198,1.42
9048,HSIL,1492,0.0716,0.64
9049,HSIL,34207,0.0147,0.5
9050,HSIL,33495,0.0203,0.98
9051,HSIL,18729,0.0128,1.45
9052,HSIL,29592,0.0205,0.89
9053,HSIL,15611,0.0136,0.61
9054,HSIL,23399,0.0119,1.27
9055,HSIL,3825,0.0426,1.52
9056,HSIL,27622,0.0239,2.11
9057,HSIL,26330,0.0198,0.94
9058,HSIL,35374,0.0238,0.82
9059,HSIL,12063,0.024,2.47
9060,HSIL,12233,0.0219,1.34
9061,HSIL,15342,0.0099,0.55
9064,HSIL,9993,0.0123,1.05
9065,HSIL,27815,0.0119,0.93
9066,HSIL,34139,0.0234,0.42
9067,HSIL,20247,0.0124,0.66
9068,HSIL,12664,0.0142,0.92
9069,HSIL,18543,0.0113,0.48
9070,HSIL,4441,0.0224,1.51
9249,HSIL,806,0.0599,1.2
9250,HSIL,20846,0.0211,0.92
9251,HSIL,883,0.056,1.57
9252,HSIL,898,0.0539,2.01
9253,HSIL,406,0.0589,1.72
9254,HSIL,22160,0.0215,1.38
9255,HSIL,22107,0.0235,1.02
9256,HSIL,24799,0.0145,0.84
9257,HSIL,21265,0.0149,0.83
9258,HSIL,20058,0.0186,1.36
9259,HSIL,16087,0.0185,1.32
9260,HSIL,8822,0.0435,1.23
9261,HSIL,12353,0.028,1.83
9262,HSIL,5905,0.0234,1.88
9263,HSIL,6246,0.0237,1.78
9264,HSIL,6045,0.0239,2.11
9265,HSIL,680,0.0549,1.63
9266,HSIL,8635,0.0168,0.96
9267,HSIL,19516,0.0107,0.57
9268,HSIL,15505,0.0102,1.01
9269,HSIL,14679,0.0098,1.57
9270,HSIL,1970,0.0434,1.06
9271,HSIL,986,0.0612,1.88
9272,HSIL,14885,0.0084,1.28
9273,HSIL,10957,0.0098,1.75
9274,HSIL,19531,0.0162,0.74
9275,HSIL,11411,0.0113,0.94
9276,HSIL,14531,0.0088,1.04
9277,HSIL,21376,0.0077,0.59
9278,HSIL,8100,0.0177,1.5
9279,HSIL,8961,0.0182,1.71
9280,HSIL,12264,0.0166,1.26
9281,HSIL,8928,0.0134,2.06
9282,HSIL,13380,0.011,1.54
9283,HSIL,2275,0.0512,1.22
9284,HSIL,580,0.0655,1.52
9285,HSIL,2841,0.0525,0.63
9286,HSIL,2233,0.045,0.73
9287,HSIL,22540,0.0091,0.89
9288,HSIL,11520,0.0084,0.92
9289,HSIL,17549,0.0172,1.1
9290,HSIL,20512,0.0164,1.13
